STATUS | wrapper  | 2013/11/12 12:21:53 | --> Wrapper Started as Console
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SearchConfiguration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSearchConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SearchWidget [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSearchWidget\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SequenceProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSequenceProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSettings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SilkProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSilkProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Skype [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSkype\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SocialMediaWidgets [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSocialMediaWidgets\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Solutions [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSolutions\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SPARQLEndpoint [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSPARQLEndpoint\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SPARQLEndpointProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSPARQLEndpointProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SPARQLFunctions [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSPARQLFunctions\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SpecialPages [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSpecialPages\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Start [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FStart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/StatusPage [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FStatusPage\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/STOCK-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSTOCK-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/StockChart [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FStockChart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SystemConfiguration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSystemConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TableResult [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTableResult\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TagCloud [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTagCloud\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TemplatePages [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTemplatePages\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Timeline [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTimeline\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Timeplot [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTimeplot\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:04 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TOC [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTOC\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TreeResult [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTreeResult\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TripleEditor [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTripleEditor\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/TripleEditorWidget [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTripleEditorWidget\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Twitter [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FTwitter\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/UICustomization [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FUICustomization\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Upload [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FUpload\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/UserManagement [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FUserManagement\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ValueBasedDataMappingProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FValueBasedDataMappingProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ValueResolverExtensions [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FValueResolverExtensions\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ValueResolvers [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FValueResolvers\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Views [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FViews\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/VisualizationWidgets [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FVisualizationWidgets\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/WidgetConfiguration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWidgetConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Widgets [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWidgets\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/WidgetSDK [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWidgetSDK\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Wiki [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWiki\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/WikiDiagnostics [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWikiDiagnostics\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/WikiManagement [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWikiManagement\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:05 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/WorkflowAndActionWidgets [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FWorkflowAndActionWidgets\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/XMLProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FXMLProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Youtube [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FYoutube\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (SparqlServlet.java:1090) - Loaded classes and properties declared in the ontology
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (Properties.java:37) - passwords.properties (Не удается найти указанный файл)
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [TaskExecutor-1] (SparqlServlet.java:1108) - Loaded classes and properties based on usage
INFO   | jvm 1    | 2013/11/12 12:22:06 |  WARN [serviceMain] (PwdSafe.java:711) - failed to load passwd safe from secrets.xml: secrets.xml (Не удается найти указанный файл)
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (PwdSafe.java:157) - Stored passwd safe into secrets.xml
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (PwdSafe.java:157) - Stored passwd safe into secrets.xml
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (UserManagementAdministration.java:82) - Created new user admin in group admin
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (ParserFunctionsFactory.java:68) - Registering and initializing custom bliki parser functions.
INFO   | jvm 1    | 2013/11/12 12:22:06 |  INFO [serviceMain] (ValueResolverUtil.java:56) - Initializing value resolver extensions
INFO   | jvm 1    | 2013/11/12 12:22:07 |  INFO [serviceMain] (RMIBase.java:113) - RMI multi home support: " 172.28.2.2 172.16.86.115 "
INFO   | jvm 1    | 2013/11/12 12:22:07 |  INFO [serviceMain] (DynamicServiceUtil.java:27) - Initializing dynamic services
INFO   | jvm 1    | 2013/11/12 12:22:07 |  INFO [serviceMain] (XSSSafeHttpRequestFilter.java:67) - Registered additional resources to exclude from automatic XSS protection: [/sparql, /search/]
INFO   | jvm 1    | 2013/11/12 12:22:07 |  INFO [serviceMain] (StartJetty.java:181) - HTTPS URL: https://172.28.2.2:8443
INFO   | jvm 1    | 2013/11/12 12:22:07 |  INFO [serviceMain] (StartJetty.java:182) - HTTP URL: http://172.28.2.2:8888
INFO   | jvm 1    | 2013/11/12 12:22:07 | Information Workbench Server URL: http://172.28.2.2:8888
INFO   | jvm 1    | 2013/11/12 12:22:07 | 
INFO   | jvm 1    | 2013/11/12 12:22:07 | press key to shutdown
INFO   | jvm 1    | 2013/11/12 12:22:17 |  INFO [qtp1182931210-61] (FSession.java:129) - Created new FSession context= ID=1rf7x4fjaw2zhu25utpphw8el
INFO   | jvm 1    | 2013/11/12 12:22:33 |  INFO [qtp1182931210-60] (Authenticator.java:94) - authenticateWithPassword successful for user "admin"
INFO   | jvm 1    | 2013/11/12 12:22:33 |  INFO [qtp1182931210-60] (LoginSSO.java:91) - SSO context stored. 1o0t09d4cpjwlwk4a0fo9ywaz / 
INFO   | jvm 1    | 2013/11/12 12:23:58 |  WARN [qtp1182931210-61] (FileResource.java:200) - EXCEPTION 
INFO   | jvm 1    | 2013/11/12 12:23:58 | java.io.IOException: Синтаксическая ошибка в имени файла, имени папки или метке тома
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.io.WinNTFileSystem.canonicalize0(Native Method)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.io.Win32FileSystem.canonicalize(Win32FileSystem.java:414)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.io.File.getCanonicalPath(File.java:589)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.util.resource.FileResource.getAlias(FileResource.java:185)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ContextHandler.getResource(ContextHandler.java:1526)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.webapp.WebAppContext.getResource(WebAppContext.java:320)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.webapp.WebAppContext$Context.getResource(WebAppContext.java:1231)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.DefaultServlet.getResource(DefaultServlet.java:367)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.ResourceCache.lookup(ResourceCache.java:189)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.DefaultServlet.doGet(DefaultServlet.java:446)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:735)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:598)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1367)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlets.UserAgentFilter.doFilter(UserAgentFilter.java:77)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlets.GzipFilter.doFilter(GzipFilter.java:226)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at com.fluidops.servlet.CachingFilter.doFilter(CachingFilter.java:98)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at com.fluidops.servlet.XSSSafeHttpRequestFilter.doFilter(XSSSafeHttpRequestFilter.java:83)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at com.fluidops.servlet.LoginFilterBase.doFilter(LoginFilterBase.java:155)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:484)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:119)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:524)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:233)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1065)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:413)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:192)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:999)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:117)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:250)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:149)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:111)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.Server.handle(Server.java:350)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:454)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:890)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:944)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:630)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:230)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.AsyncHttpConnection.handle(AsyncHttpConnection.java:77)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint.handle(SelectChannelEndPoint.java:606)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint$1.run(SelectChannelEndPoint.java:46)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:603)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:538)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.lang.Thread.run(Thread.java:724)
INFO   | jvm 1    | 2013/11/12 12:23:58 |  WARN [qtp1182931210-61] (FileResource.java:200) - EXCEPTION 
INFO   | jvm 1    | 2013/11/12 12:23:58 | java.io.IOException: Синтаксическая ошибка в имени файла, имени папки или метке тома
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.io.WinNTFileSystem.canonicalize0(Native Method)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.io.Win32FileSystem.canonicalize(Win32FileSystem.java:414)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at java.io.File.getCanonicalPath(File.java:589)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.util.resource.FileResource.getAlias(FileResource.java:185)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ContextHandler.getResource(ContextHandler.java:1526)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.webapp.WebAppContext.getResource(WebAppContext.java:320)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.webapp.WebAppContext$Context.getResource(WebAppContext.java:1231)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.DefaultServlet.getResource(DefaultServlet.java:367)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.ResourceCache.lookup(ResourceCache.java:189)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.DefaultServlet.doGet(DefaultServlet.java:464)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:735)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:598)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1367)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlets.UserAgentFilter.doFilter(UserAgentFilter.java:77)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlets.GzipFilter.doFilter(GzipFilter.java:226)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at com.fluidops.servlet.CachingFilter.doFilter(CachingFilter.java:98)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at com.fluidops.servlet.XSSSafeHttpRequestFilter.doFilter(XSSSafeHttpRequestFilter.java:83)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at com.fluidops.servlet.LoginFilterBase.doFilter(LoginFilterBase.java:155)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1338)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:484)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:119)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:524)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:233)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1065)
INFO   | jvm 1    | 2013/11/12 12:23:58 | 	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:413)
